id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	release_date	parent_sku
PT1617847-0001-39070	4610596	"Define PowerHold® High-Waisted Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-0001/PT1617843-0001-1_998x1498.jpg	"https://www.fabletics.com/products/4610596?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	https://d28m5bx785ox17.cloudfront.net/v1/img/-G3vvnFeRGrIn_Vb8KVdqxkiq7CuxRzcPkD9BFM9VXc=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-0001/PT1617843-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-0001/PT1617843-0001-4_998x1498.jpg	115622	PT1617847-0001	1744			276	4610596	01/09/2023	PT1617847-0001
LG1935348-0001-17070	8677720	"Oasis PureLuxe High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-0001/LG1935348-0001-1_998x1498.jpg	"https://www.fabletics.com/products/8677720?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"	https://d28m5bx785ox17.cloudfront.net/v1/img/24RhZb6o70sg5nfC9_hXkMtDwBxYmNFCge1DOX4n_Vg=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-0001/LG1935348-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-0001/LG1935348-0001-4_998x1498.jpg	115235	LG1935348-0001	2487			408	8677720	01/09/2023	LG1935348-0001
LG1937948-0001-39070	9521446	"On-The-Go PowerHold® High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1937944-0001/LG1937944-0001-1_998x1498.jpg	"https://www.fabletics.com/products/9521446?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	https://d28m5bx785ox17.cloudfront.net/v1/img/07GR3HHfkPVDlC2Z1VgYV6KhbsTOLKPZPIkwF-kYmHo=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1937944-0001/LG1937944-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1937944-0001/LG1937944-0001-4_998x1498.jpg	109665	LG1937948-0001	1799		https://fabletics-us-cdn.justfab.com/media/images/products/LG1937944-0001/LG1937944-0001-5_998x1498.jpg	266	9521446	01/09/2023	LG1937948-0001
CS1719629-0001-17070	4129264	"Define PowerHold® High-Waisted 7/8 Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-0001/CS1719629-0001-1_998x1498.jpg	"https://www.fabletics.com/products/4129264?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"	https://d28m5bx785ox17.cloudfront.net/v1/img/-08NuJZUiRQpt5Yo2k6lOyYk09AfTdh2m45E8W3LbtU=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-0001/CS1719629-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-0001/CS1719629-0001-4_998x1498.jpg	101734	CS1719629-0001	2564			413	4129264	01/09/2023	CS1719629-0001
LG2041752-0001-39070	9909376	"Oasis PureLuxe High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2041749-0001/LG2041749-0001-1_998x1498.jpg	"https://www.fabletics.com/products/9909376?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2041749-0001/LG2041749-0001-3_998x1498.jpg		87292	LG2041752-0001	1511			183	9909376	01/09/2023	LG2041752-0001
LG2354648-0001-39070	14199997	"Motion365+ High-Waisted Moto Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-0001/LG2354645-0001-1_998x1498.jpg	"https://www.fabletics.com/products/14199997?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-0001/LG2354645-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-0001/LG2354645-0001-4_998x1498.jpg	47757	LG2354648-0001	451		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-0001/LG2354645-0001-5_998x1498.jpg	73	14199997	01/31/2023	LG2354648-0001
LG1936614-0001-17070	9769471	"PureLuxe High-Waisted Maternity 7/8 Legging"	$79.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1936614-0001/LG1936614-0001-1_998x1498.jpg	"https://www.fabletics.com/products/9769471?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"	https://d28m5bx785ox17.cloudfront.net/v1/img/-s_TIUrL3mxPrgEIiHHZhfUdava_9kHI940CCSNs2ow=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1936614-0001/LG1936614-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1936614-0001/LG1936614-0001-4_998x1498.jpg	38406	LG1936614-0001	217			40	9769471	04/26/2023	LG1936614-0001
LG2045798-0001-39070	10643782	"Therma-Flex High-Waisted Pocket Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045796-0001/LG2045796-0001-1_998x1498.jpg	"https://www.fabletics.com/products/10643782?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045796-0001/LG2045796-0001-3_998x1498.jpg		28306	LG2045798-0001	143			28	10643782	10/13/2022	LG2045798-0001
LG2252153-1855-50820	13327939	"Headliner Shaping High Waist Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/13327939?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-4_998x1498.jpg	26174	LG2252153-1855	18		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-5_998x1498.jpg	2	13327939	05/31/2022	LG2252153-1855
LG1935348-4899-17070	9522040	"Oasis PureLuxe High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-4899/LG1935348-4899-1_998x1498.jpg	"https://www.fabletics.com/products/9522040?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-4899/LG1935348-4899-3_998x1498.jpg		25717	LG1935348-4899	458			74	9522040	01/09/2023	LG1935348-4899
LG2354638-0001-39070	14199532	"Anywhere Motion365+ High-Waisted Utility Legging"	$79.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354562-0001/LG2354562-0001-1_998x1498.jpg	"https://www.fabletics.com/products/14199532?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354562-0001/LG2354562-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354562-0001/LG2354562-0001-4_998x1498.jpg	24959	LG2354638-0001	2161		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354562-0001/LG2354562-0001-5_998x1498.jpg	303	14199532	01/31/2023	LG2354638-0001
LG2355686-5696-39060	15199000	"Motion365+ High-Waisted Piped Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354561-5696/LG2354561-5696-1_998x1498.jpg	"https://www.fabletics.com/products/15199000?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354561-5696/LG2354561-5696-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354561-5696/LG2354561-5696-4_998x1498.jpg	24293	LG2355686-5696	171			25	15199000	07/10/2023	LG2355686-5696
LG2253014-4781-50810	13870486	"Spotlight Shaping Ruched Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4781/yitty_LG2253014-4781-1_998x1498.jpg	"https://yitty.fabletics.com/products/13870486?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4781/yitty_LG2253014-4781-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4781/yitty_LG2253014-4781-4_998x1498.jpg	21846	LG2253014-4781	4		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4781/yitty_LG2253014-4781-5_998x1498.jpg	0	13870486	09/28/2022	LG2253014-4781
CS1933469-0001-17030	7979908	"Trinity Motion365® High-Waisted Capri"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/CS1933469-0001/CS1933469-0001-1_998x1498.jpg	"https://www.fabletics.com/products/7979908?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Capris"	https://d28m5bx785ox17.cloudfront.net/v1/img/-Q0qC4tQgdNLKSKW5X-VuYMu8VNrZFFXrwf75j4D77Q=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/CS1933469-0001/CS1933469-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/CS1933469-0001/CS1933469-0001-4_998x1498.jpg	20812	CS1933469-0001	45		https://fabletics-us-cdn.justfab.com/media/images/products/CS1933469-0001/CS1933469-0001-5_998x1498.jpg	8	7979908	04/27/2023	CS1933469-0001
LG2354648-6932-39070	14628238	"Motion365+ High-Waisted Moto Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-6932/LG2354645-6932-1_998x1498.jpg	"https://www.fabletics.com/products/14628238?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-6932/LG2354645-6932-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-6932/LG2354645-6932-4_998x1498.jpg	17863	LG2354648-6932	258			43	14628238	06/26/2023	LG2354648-6932
LG1933659-0001-17030	7979842	"Trinity Motion365® Mid-Rise 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1933659-0001/LG1933659-0001-1_998x1498.jpg	"https://www.fabletics.com/products/7979842?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"	https://d28m5bx785ox17.cloudfront.net/v1/img/-hxHOICTXYBkjhIN_Og76BwqFJVItmV2GsDvP2LLSC0=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1933659-0001/LG1933659-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1933659-0001/LG1933659-0001-4_998x1498.jpg	15922	LG1933659-0001	36			3	7979842	04/27/2023	LG1933659-0001
LG2252695-1855-50820	13729708	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-1855/yitty_LG2252695-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/13729708?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-1855/yitty_LG2252695-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-1855/yitty_LG2252695-1855-4_998x1498.jpg	15356	LG2252695-1855	53		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-1855/yitty_LG2252695-1855-5_998x1498.jpg	4	13729708	09/28/2022	LG2252695-1855
LG2251575-7408-50760	12651301	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-7408/yitty_LG2251575-7408-1_998x1498.jpg	"https://yitty.fabletics.com/products/12651301?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-7408/yitty_LG2251575-7408-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-7408/yitty_LG2251575-7408-4_998x1498.jpg	14610	LG2251575-7408	1		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-7408/yitty_LG2251575-7408-5_998x1498.jpg	0	12651301	04/12/2022	LG2251575-7408
LG2253921-5362-17070	14073220	"Boost PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5362/LG2253921-5362-1_998x1498.jpg	"https://www.fabletics.com/products/14073220?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5362/LG2253921-5362-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5362/LG2253921-5362-4_998x1498.jpg	13931	LG2253921-5362	76		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5362/LG2253921-5362-5_998x1498.jpg	13	14073220	04/27/2023	LG2253921-5362
LG2254066-6285-39070	13867096	"Crushed Velour Crossover Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254064-6285/LG2254064-6285-1_998x1498.jpg	"https://www.fabletics.com/products/13867096?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254064-6285/LG2254064-6285-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2254064-6285/LG2254064-6285-4_998x1498.jpg	13714	LG2254066-6285	5		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254064-6285/LG2254064-6285-5_998x1498.jpg	1	13867096	11/18/2022	LG2254066-6285
LG2356341-0001-39095	15199730	"Stride 9 High-Waisted Legging"	$94.95			"https://www.fabletics.com/products/15199730?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"				13228	LG2356341-0001	138			18	15199730	07/20/2023	LG2356341-0001
LG1935348-6810-17030	9812320	"Oasis PureLuxe High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6810/LG1935348-6810-1_998x1498.jpg	"https://www.fabletics.com/products/9812320?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6810/LG1935348-6810-3_998x1498.jpg		13119	LG1935348-6810	112			15	9812320	01/09/2023	LG1935348-6810
LG2354648-3246-39070	14628445	"Motion365+ High-Waisted Moto Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-3246/LG2354645-3246-1_998x1498.jpg	"https://www.fabletics.com/products/14628445?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-3246/LG2354645-3246-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-3246/LG2354645-3246-4_998x1498.jpg	12591	LG2354648-3246	85		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-3246/LG2354645-3246-5_998x1498.jpg	12	14628445	06/26/2023	LG2354648-3246
LG2354333-0001-39070	14039017	"Anywhere Motion365+ High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354331-0001/LG2354331-0001-1_998x1498.jpg	"https://www.fabletics.com/products/14039017?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354331-0001/LG2354331-0001-3_998x1498.jpg		10453	LG2354333-0001	1484			158	14039017	01/09/2023	LG2354333-0001
LG2253450-3779-17070	13003471	"PureLuxe Ultra High-Waisted 7/8 Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253450-3779/LG2253450-3779-1_998x1498.jpg	"https://www.fabletics.com/products/13003471?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253450-3779/LG2253450-3779-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253450-3779/LG2253450-3779-4_998x1498.jpg	10148	LG2253450-3779	35			6	13003471	07/10/2023	LG2253450-3779
LG2253642-5287-50820	14019484	"Plusshy Shaping High Waist Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-5287/yitty_LG2253642-5287-1_998x1498.jpg	"https://yitty.fabletics.com/products/14019484?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-5287/yitty_LG2253642-5287-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-5287/yitty_LG2253642-5287-4_998x1498.jpg	9558	LG2253642-5287	0		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-5287/yitty_LG2253642-5287-5_998x1498.jpg	0	14019484	09/28/2022	LG2253642-5287
LG2253014-4774-50820	13870642	"Spotlight Shaping Ruched Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4774/yitty_LG2253014-4774-1_998x1498.jpg	"https://yitty.fabletics.com/products/13870642?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4774/yitty_LG2253014-4774-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4774/yitty_LG2253014-4774-4_998x1498.jpg	9235	LG2253014-4774	1		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-4774/yitty_LG2253014-4774-5_998x1498.jpg	0	13870642	09/28/2022	LG2253014-4774
LG2253014-6297-50820	14069644	"Spotlight Shaping Ruched Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-6297/yitty_LG2253014-6297-1_998x1498.jpg	"https://yitty.fabletics.com/products/14069644?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-6297/yitty_LG2253014-6297-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-6297/yitty_LG2253014-6297-4_998x1498.jpg	9116	LG2253014-6297	1		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253014-6297/yitty_LG2253014-6297-5_998x1498.jpg	1	14069644	10/14/2022	LG2253014-6297
LG2252154-3801-50760	13328017	"Headliner Shaping High Waist Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252154-3801/yitty_LG2252154-3801-1_998x1498.jpg	"https://yitty.fabletics.com/products/13328017?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252154-3801/yitty_LG2252154-3801-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252154-3801/yitty_LG2252154-3801-4_998x1498.jpg	8855	LG2252154-3801	1		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252154-3801/yitty_LG2252154-3801-5_998x1498.jpg	0	13328017	05/31/2022	LG2252154-3801
LG2354648-6475-39070	14628331	"Motion365+ High-Waisted Moto Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-6475/LG2354645-6475-1_998x1498.jpg	"https://www.fabletics.com/products/14628331?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-6475/LG2354645-6475-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354645-6475/LG2354645-6475-4_998x1498.jpg	8628	LG2354648-6475	137			27	14628331	06/26/2023	LG2354648-6475
LG2252823-0001-17030	13704385	"Sync Seamless High-Waisted 7/8 Legging"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252823-0001/LG2252823-0001-1_998x1498.jpg	"https://www.fabletics.com/products/13704385?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252823-0001/LG2252823-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252823-0001/LG2252823-0001-4_998x1498.jpg	8571	LG2252823-0001	47			10	13704385	04/27/2023	LG2252823-0001
LG2251575-9066-50760	12651340	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-9066/yitty_LG2251575-9066-1_998x1498.jpg	"https://yitty.fabletics.com/products/12651340?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-9066/yitty_LG2251575-9066-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-9066/yitty_LG2251575-9066-4_998x1498.jpg	8278	LG2251575-9066	5		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251575-9066/yitty_LG2251575-9066-5_998x1498.jpg	0	12651340	04/12/2022	LG2251575-9066
LG2252700-3560-50820	13958056	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252700-3560/yitty_LG2252700-3560-1_998x1498.jpg	"https://yitty.fabletics.com/products/13958056?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"				7850	LG2252700-3560	1			0	13958056	06/28/2022	LG2252700-3560
LG2041934-0001-17010	10083667	"Anywhere Motion365® High-Waisted Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2041934-0001/LG2041934-0001-1_998x1498.jpg	"https://www.fabletics.com/products/10083667?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2041934-0001/LG2041934-0001-3_998x1498.jpg		7198	LG2041934-0001	3			1	10083667	10/17/2022	LG2041934-0001
LG2045311-10208-39030	13867600	"High-Waisted Seamless Fair Isle Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045307-10208/LG2045307-10208-1_998x1498.jpg	"https://www.fabletics.com/products/13867600?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2045307-10208/LG2045307-10208-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2045307-10208/LG2045307-10208-4_998x1498.jpg	7177	LG2045311-10208	6			2	13867600	12/01/2022	LG2045311-10208
PT1510473-0001-39010	4198798	"Define PowerHold® Mid-Rise Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT1510471-0001/PT1510471-0001-1_998x1498.jpg	"https://www.fabletics.com/products/4198798?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	https://d28m5bx785ox17.cloudfront.net/v1/img/-u9O4sCjWFxsANT_VlC1eD1nzqiAupdwzTo2LmrwmLc=?.jpg			7022	PT1510473-0001	41			20	4198798	09/29/2020	PT1510473-0001
LG2250592-3491-50760	12651184	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-3491/yitty_LG2250592-3491-1_998x1498.jpg	"https://yitty.fabletics.com/products/12651184?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-3491/yitty_LG2250592-3491-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-3491/yitty_LG2250592-3491-4_998x1498.jpg	6964	LG2250592-3491	5		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250592-3491/yitty_LG2250592-3491-5_998x1498.jpg	0	12651184	04/12/2022	LG2250592-3491
LG2354461-3570-39070	14199346	"Anywhere Motion365+ High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354459-3570/LG2354459-3570-1_998x1498.jpg	"https://www.fabletics.com/products/14199346?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354459-3570/LG2354459-3570-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354459-3570/LG2354459-3570-4_998x1498.jpg	6780	LG2354461-3570	88		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354459-3570/LG2354459-3570-5_998x1498.jpg	11	14199346	02/01/2023	LG2354461-3570
LG2253642-1855-50750	14019523	"Plusshy Shaping High Waist Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/14019523?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-4_998x1498.jpg	6479	LG2253642-1855	6		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253642-1855/yitty_LG2253642-1855-5_998x1498.jpg	1	14019523	09/28/2022	LG2253642-1855
LG2250794-0001-17030	12562936	"Eco Sync High-Waisted 7/8 Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0001/LG2250794-0001-1_998x1498.jpg	"https://www.fabletics.com/products/12562936?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0001/LG2250794-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0001/LG2250794-0001-4_998x1498.jpg	6053	LG2250794-0001	21			4	12562936	03/31/2021	LG2250794-0001
